Date,Open,High,Low,Close,Adj Close,Volume
9/13/2019,27216.67,27277.55,27193.95,27219.52,27219.52,"255,260,000"
9/16/2019,27146.06,27172.87,27032.56,27076.82,27076.82,"220,620,000"
9/17/2019,27010.12,27110.8,26984.14,27110.8,27110.8,"223,580,000"
9/18/2019,27075.39,27161.93,26899.15,27147.08,27147.08,"212,860,000"
9/19/2019,27186.05,27272.17,27064.21,27094.79,27094.79,"212,360,000"
9/20/2019,27102.18,27194.75,26926.68,26935.07,26935.07,"497,640,000"
9/23/2019,26851.45,27011.07,26831.34,26949.99,26949.99,"204,240,000"
9/24/2019,27034.07,27079.68,26704.96,26807.77,26807.77,"301,750,000"
9/25/2019,26866.71,27016.56,26755.86,26970.71,26970.71,"237,220,000"
9/26/2019,27004.11,27015.07,26803.84,26891.12,26891.12,"229,180,000"
9/27/2019,26987.26,27012.54,26715.82,26820.25,26820.25,"217,780,000"
9/30/2019,26852.33,26998.86,26852.33,26916.83,26916.83,"222,680,000"
10/1/2019,26962.54,27046.21,26562.22,26573.04,26573.04,"260,110,000"
10/2/2019,26425.86,26438.04,25974.12,26078.62,26078.62,"309,640,000"
10/3/2019,26039.02,26205.2,25743.46,26201.04,26201.04,"241,610,000"
10/4/2019,26271.7,26590.74,26271.7,26573.72,26573.72,"221,310,000"
10/7/2019,26502.33,26655.84,26424.54,26478.02,26478.02,"195,200,000"
10/8/2019,26276.59,26421.81,26139.8,26164.04,26164.04,"244,590,000"
10/9/2019,26308.23,26424.31,26249.75,26346.01,26346.01,"190,060,000"
10/10/2019,26317.35,26603.31,26314.51,26496.67,26496.67,"217,680,000"
10/11/2019,26694.2,27013.97,26694.2,26816.59,26816.59,"282,080,000"
10/14/2019,26766.43,26874.33,26749.18,26787.36,26787.36,"178,620,000"
10/15/2019,26811.2,27120.11,26811.2,27024.8,27024.8,"245,510,000"
10/16/2019,26972.31,27058.34,26943.29,27001.98,27001.98,"214,660,000"
10/17/2019,27032.38,27112.16,26970.29,27025.88,27025.88,"222,540,000"
10/18/2019,27004.49,27018.25,26770.13,26770.2,26770.2,"288,970,000"
10/21/2019,26852.67,26852.67,26747.62,26827.64,26827.64,"241,030,000"
10/22/2019,26850.43,26946.64,26782.61,26788.1,26788.1,"265,510,000"
10/23/2019,26835.24,26896.89,26745,26833.95,26833.95,"247,680,000"
10/24/2019,26893.93,26931.78,26714.34,26805.53,26805.53,"253,590,000"
10/25/2019,26789.61,27015.37,26765.68,26958.06,26958.06,"274,610,000"
10/28/2019,27040.33,27167.88,27028.71,27090.72,27090.72,"290,770,000"
10/29/2019,27061.07,27165.94,27039.76,27071.46,27071.46,"269,610,000"
10/30/2019,27110.71,27204.36,26999.64,27186.69,27186.69,"231,750,000"
10/31/2019,27188.37,27188.37,26918.29,27046.23,27046.23,"273,830,000"
11/1/2019,27142.95,27347.43,27142.95,27347.36,27347.36,"270,870,000"
11/4/2019,27402.06,27517.58,27402.06,27462.11,27462.11,"273,030,000"
11/5/2019,27500.23,27560.36,27453.55,27492.63,27492.63,"286,350,000"
11/6/2019,27502.74,27526.05,27407.81,27492.56,27492.56,"237,910,000"
11/7/2019,27590.16,27774.67,27590.16,27674.8,27674.8,"259,020,000"
11/8/2019,27686.2,27694.95,27578.97,27681.24,27681.24,"221,440,000"
11/11/2019,27580.66,27714.39,27517.67,27691.49,27691.49,"202,350,000"
11/12/2019,27701.59,27770.86,27635.32,27691.49,27691.49,"213,670,000"
11/13/2019,27622.04,27806.4,27587.2,27783.59,27783.59,"278,390,000"
11/14/2019,27757.2,27800.71,27676.97,27781.96,27781.96,"303,970,000"
11/15/2019,27843.54,28004.89,27843.54,28004.89,28004.89,"283,720,000"
11/18/2019,27993.22,28040.97,27969.24,28036.22,28036.22,"252,320,000"
11/19/2019,28079.76,28090.21,27894.52,27934.02,27934.02,"245,890,000"
11/20/2019,27879.55,27897.28,27675.28,27821.09,27821.09,"258,140,000"
11/21/2019,27820.28,27828.33,27708.34,27766.29,27766.29,"232,020,000"
