Academic Year,TAP College Code,Federal School Code,TAP College Name ,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2014,6015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,736,617.25,1835190
2014,3015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,841,676.17,2303761
2014,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,653,585.88,1522299
2014,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,1446,1272.54,3742944
2014,3010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,1132,914.5,3127991
2014,6010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,903,741.96,2283489
2014,6020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,489,405.13,1266614
2014,3020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,1353,1160,3981143
2014,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,593,476.08,1429585
2014,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,2220,1843.5,5340404
2014,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,71,57.75,192946
2014,955,2853,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,398,363,988353
2014,940,2849,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,2436,2185.5,6402529
2014,4975,11678,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,893,766.33,2113139
2014,875,2838,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,5966,5256.5,18546255
2014,890,2840,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,63,58,165342
2014,2320,21700,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,299,220.63,646346
2014,2321,21700,SWEDISH INST QRTLY PROGRAMS,PRIVATE,6-BUS. DEGREE,313,241.33,944929
2014,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2500,2376.17,7350989
2014,1022,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1179,1060.08,3068460
2014,8286,14614,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,4,3.5,9708
2014,8288,41155,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,289,287,1402708
2014,8290,12011,TALMUDICAL SEMINARY OHOLEI TORAH,PRIVATE,9-CHAPTER XXII,51,25.5,101348
2014,7830,11031,TECHNICAL CAREER INSTITUTES,PRIVATE,6-BUS. DEGREE,2658,1959.92,6241347
2014,210,6448,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,19,13.5,45758
2014,355,40953,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,22,21,64755
2014,535,20662,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,480,415.83,1454031
2014,7816,31207,THE NY CONSERV FOR DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,22,20,70222
2014,675,2810,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,919,839,2517081
2014,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,1662,1270.83,3814167
2014,8294,15485,TORAH TEMIMAH TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,13,13,45001
2014,865,10142,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3449,2627.75,9921018
2014,2144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,507,361.75,1190789
2014,6144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,31,24.75,56918
2014,2230,2880,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,978,751.04,1988011
2014,990,2889,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,233,223.33,655108
2014,8296,11189,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,1645,1639.5,7802752
2014,1015,2894,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,796,761.75,2186525
2014,1016,2894,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,24,23,65247
2014,8298,38023,UTA MESIVTA OF KIRYAS JOEL,PRIVATE,9-CHAPTER XXII,1334,1331,6258102
2014,7870,9077,UTICA SCHOOL OF COMMERCE,PRIVATE,6-BUS. DEGREE,173,133.25,405718
2014,1030,2895,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,231,223,613940
2014,2235,2665,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,856,684.13,2594691
2014,2158,2896,VILLA MARIA COLL OF BUFFALO 2YR,PRIVATE,5-INDEPENDENT,88,68.58,245162
2014,2188,2896,VILLA MARIA COLL OF BUFFALO 4YR,PRIVATE,5-INDEPENDENT,209,177.58,625885
2014,1040,2899,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,314,295.75,966514
2014,1045,2900,WEBB INST OF NAVAL ARCH.,PRIVATE,5-INDEPENDENT,3,3,15495
2014,1050,2901,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,277,264.5,733561
2014,2160,2881,WESTCHESTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4325,3225.46,9634211
2014,7895,7405,WOOD TOBE-COBURN SCHOOL,PRIVATE,6-BUS. DEGREE,311,281.5,867168
2014,8300,15993,YESHIVA DERECH CHAIM,PRIVATE,9-CHAPTER XXII,30,25,87377
2014,8302,31473,YESHIVA D'MONSEY,PRIVATE,9-CHAPTER XXII,35,30,130116
2014,8305,42159,YESHIVA GEDOLAH KESSER TORAH,PRIVATE,9-CHAPTER XXII,17,15.5,52592
2014,8310,11997,YESHIVA KARLIN STOLIN,PRIVATE,9-CHAPTER XXII,63,61.5,281530
2014,8326,16674,YESHIVA & KOLLEL HARBOTZAS TORAH,PRIVATE,9-CHAPTER XXII,7,7,34794
2014,8320,41196,YESHIVA OF FAR ROCKWAY DERECH AY,PRIVATE,9-CHAPTER XXII,13,11,29136
2014,8312,41381,YESHIVA OF MACHZIKAI HADAS,PRIVATE,9-CHAPTER XXII,229,223,1083339
2014,8314,11670,YESHIVA OF NITRA RABBINICAL COLLE,PRIVATE,9-CHAPTER XXII,173,173,822038
2014,8316,17197,YESHIVA OF THE TELSHE ALUMNI,PRIVATE,9-CHAPTER XXII,13,13,47148
2014,8319,34963,YESHIVA SHAAREI TORAH OF ROCKLAND,PRIVATE,9-CHAPTER XXII,20,16.5,55994
2014,8322,31271,YESHIVAS NOVOMINSK,PRIVATE,9-CHAPTER XXII,40,39.5,152968
2014,8328,13027,YESHIVATH VIZNITZ,PRIVATE,9-CHAPTER XXII,450,370,1772485
2014,8308,11821,YESHIVATH ZICHRON MOSHE,PRIVATE,9-CHAPTER XXII,34,28.5,117050
2014,1085,2903,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,293,273.75,881784
2013,10,2666,ADELPHI UNIVERSITY 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1816,1662.96,4859082
2013,2000,2860,ADIRONDACK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1762,1322.75,2971765
2013,995,2885,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,362,337.54,741292
2013,20,2668,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,713,651.92,1730555
2013,7952,10813,AMERICAN ACADEMY MCALLISTER INST.,PRIVATE,6-BUS. DEGREE,51,38.5,111052
2013,1075,7465,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,12,11.5,38824
2013,25,6435,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,19,14.75,43345
2013,1620,6435,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,4,3.5,2576
2013,7826,17163,ART INSTITUTE OF NEW YORK CITY,PRIVATE,6-BUS. DEGREE,627,478,1454553
2013,7725,30955,ASA INSTITUTE OF BUSINESS,PRIVATE,6-BUS. DEGREE,3162,2521.33,8437709
2013,1525,30955,ASA INST OF BUS NURSING PROGRAM,PRIVATE,5-INDEPENDENT,28,19.25,74009
2013,8274,26229,BAIS MEDROSH ELYON,PRIVATE,9-CHAPTER XXII,7,7,26356
2013,35,2671,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,258,243,749163
2013,155,2708,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,297,286.5,1000326
2013,8204,41928,BE'ER YAAKOV TALMUDIC SEMINARY,PRIVATE,9-CHAPTER XXII,264,262,1211226
2013,8206,37133,BEIS MEDRASH HEICHAL DOVID,PRIVATE,9-CHAPTER XXII,16,16,61589
2013,1607,21925,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,5,2.33,8054
2013,7030,8556,BERKELEY COLLEGE 2YR,PRIVATE,6-BUS. DEGREE,673,423.75,1664475
2013,6730,8556,BERKELEY COLLEGE 4YR,PRIVATE,6-BUS. DEGREE,2186,1733.75,6450421
2013,8209,11192,BETH HAMEDRASH SHAAREI YOSHER,PRIVATE,9-CHAPTER XXII,23,22,92842
2013,8210,11922,BETH HATALMUD RABBINICAL COLLEGE,PRIVATE,9-CHAPTER XXII,24,24,108713
2013,2262,13029,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1151,908.92,3834076
2013,55,21068,BRAMSON ORT COLLEGE,PRIVATE,5-INDEPENDENT,773,620.42,2000819
2013,7264,20757,BRIARCLIFFE COLL-BOHEMIA 2YR,PRIVATE,6-BUS. DEGREE,275,212.96,740742
2013,6262,20757,BRIARCLIFFE COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,595,474.29,1576497
2013,7262,20757,BRIARCLIFFE COLL WOODBURY 2YR,PRIVATE,6-BUS. DEGREE,261,191.58,710983
2013,2025,2862,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2368,1754.29,4246085
2013,7730,2678,BRYANT & STRATTON ALBANY,PRIVATE,6-BUS. DEGREE,457,352.08,1380501
2013,6830,2678,BRYANT & STRATTON BBA ALBANY,PRIVATE,6-BUS. DEGREE,20,14.5,49132
2013,6836,2678,BRYANT & STRATTON BBA SYRACUSE,PRIVATE,6-BUS. DEGREE,35,24.5,103466
2013,7732,2678,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,1607,1183.67,4583957
2013,6732,2678,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,234,172.04,592671
2013,6734,2678,BRYANT & STRATTON GREECE,PRIVATE,6-BUS. DEGREE,33,22.42,87227
2013,7734,2678,BRYANT & STRATTON ROCHESTER,PRIVATE,6-BUS. DEGREE,678,507.96,1959144
2013,7736,2678,BRYANT & STRATTON SYRACUSE,PRIVATE,6-BUS. DEGREE,818,614.58,2295564
2013,7720,25729,BUSINESS INFORMATICS,PRIVATE,6-BUS. DEGREE,21,17.83,58286
2013,90,2681,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1259,1190.17,2898990
2013,2005,2861,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1726,1288.71,3423340
2013,2035,2685,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,540,502.17,1377208
2013,1610,11614,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,11,11,18684
2013,7924,21760,CHERYL FELL'S SCHOOL OF BUSINESS,PRIVATE,7-BUS. NON-DEG,71,59.5,38581
2013,120,2699,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1091,1028,2418710
2013,2036,6787,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,792,613.79,1503236
2013,125,2701,COLGATE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,217,209.5,498806
2013,140,2705,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1270,1149.04,3023493
2013,136,2704,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,2206,1766.5,6130854
2013,7124,5208,COLL WESTCHESTER 2YR,PRIVATE,6-BUS. DEGREE,462,446.58,1733026
2013,7121,5208,COLL WESTCHESTER 2YR EVE,PRIVATE,6-BUS. DEGREE,144,102.5,368722
2013,6124,5208,COLL WESTCHESTER 4YR BBA DAY,PRIVATE,6-BUS. DEGREE,124,131.25,478604
2013,6121,5208,COLL WESTCHESTER 4YR BBA EVE,PRIVATE,6-BUS. DEGREE,43,32.25,95004
2013,6122,5208,COLL WESTCHESTER EVE BACH ONLINE,PRIVATE,6-BUS. DEGREE,8,4.75,14071
2013,7131,5208,COLL WESTCHESTER ONLINE ASSOC EVE,PRIVATE,6-BUS. DEGREE,21,14.5,52488
2013,130,2703,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,790,723.29,2285820
2013,2038,6789,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,670,502.58,1280549
2013,171,2707,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,587,537.04,1679990
2013,2040,2709,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,350,307.58,950050
2013,170,2710,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,92,88.5,283844
2013,175,2711,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,858,824.42,2326182
2013,174,2711,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,614,591,1509249
2013,2042,2863,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1581,1193.58,2958838
2013,190,6445,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,101,69.71,194607
2013,2045,7304,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,220,181,529470
2013,6045,7304,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,47,47.5,111844
2013,1409,7273,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,5965,4828.04,18218110
2013,1400,2692,CUNY BRONX CC,PUBLIC,2-CUNY CC,5393,3777.83,13141329
2013,1410,2687,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,5690,4419.88,16589563
2013,1411,2688,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,6033,4956.5,18807280
2013,1417,2698,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,6890,4586.54,16920002
2013,1420,4765,CUNY GRAD SCH UNDERGRAD PROG,PUBLIC,1-CUNY SR,174,118.88,375737
2013,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,4167,3151.29,12152385
2013,1401,8611,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,3150,2101.46,7300941
2013,1413,2689,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,6261,5093.54,18562829
2013,1414,2693,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,7238,5942.96,22182247
2013,1402,2694,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,7579,5377.75,17657359
2013,1403,10051,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,6051,4178.67,13924011
2013,1404,2691,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,10953,7577.17,25389679
2013,1415,10097,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,3768,2628.33,10158184
2013,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,7966,5656.71,22232952
2013,1407,2697,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,5204,3669.38,11743151
2013,1416,2690,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,5914,4695.08,17128407
2013,1421,42101,CUNY STELLA & CHARLES GUTTMAN CC,PUBLIC,2-CUNY CC,337,302.75,956052
2013,1418,4759,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,3558,2721.88,10427037
2013,670,2808,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,975,885.54,2087947
2013,2265,21691,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,102,88.25,271210
2013,6315,10727,DEVRY COLLEGEE OF NEW YORK 4YR,PRIVATE,6-BUS. DEGREE,633,527.25,1875824
2013,2315,10727,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,43,32,117918
2013,2050,2713,DOMINICAN COLLEGE BLAUVELT 4YR UG,PRIVATE,5-INDEPENDENT,566,508.54,1519330
2013,2051,2713,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,7,2.33,3973
2013,11,2667,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,668,571.75,1668217
2013,2053,2864,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2134,1677.71,3155553
2013,195,2712,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,716,623.25,1596253
2013,7260,9043,ELMIRA BUSINESS INST,PRIVATE,6-BUS. DEGREE,391,322,1004740
2013,215,2718,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,375,353,725850
2013,7510,22195,EMPIRE EDUC CORP (MILDRED ELLEY),PRIVATE,6-BUS. DEGREE,1214,931.67,3024735
2013,2065,10684,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,5857,4386.21,11625315
2013,7845,4811,EVEREST INSTITUTE,PRIVATE,6-BUS. DEGREE,592,424.58,1427045
2013,999,2834,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,243,160.75,540133
2013,2070,2866,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1135,991.63,2766786
2013,975,2866,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,821,691.67,1977321
2013,2256,7532,FINGER LAKES COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2320,1745.21,4043802
2013,847,21601,FINGER LAKES HEALTH COLL NURSING,PRIVATE,5-INDEPENDENT,21,14.21,45678
2013,2075,12561,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,402,349.75,1041091
2013,245,2722,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,1366,1288.54,4454198
2013,7903,33283,FRANKLIN CAREER INSTITUTE,PRIVATE,7-BUS. NON-DEG,562,491.83,1812706
2013,2240,2867,FULTON MONTGOMERY COMM COLLEGE,PUBLIC,4-SUNY CC,1283,962.33,2326171
2013,2252,6782,GENESEE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2049,1569.92,3543988
2013,6936,25408,GLOBE INSTITUTE OF TECHNOLOGY 4YR,PRIVATE,6-BUS. DEGREE,74,59.5,210254
2013,7936,25408,GLOBE INST TECH 2YR,PRIVATE,6-BUS. DEGREE,320,240.17,986666
2013,270,2728,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,211,208.5,548451
2013,285,2729,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,653,609.5,1435774
2013,288,10153,HELENE FULD SCHOOL REG NURS BA,PRIVATE,5-INDEPENDENT,8,7.5,13726
2013,287,10153,HELENE FULD SCHOOL REG NURSING,PRIVATE,5-INDEPENDENT,110,61.83,176894
2013,2254,4788,HERKIMER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1577,1181.79,2782991
2013,2083,2735,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,603,536.5,1351234
2013,295,2731,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,373,363.5,982448
2013,300,2732,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1474,1319.83,3985524
2013,305,2734,HOUGHTON COLLEGE,PRIVATE,5-INDEPENDENT,409,381.75,962102
2013,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3696,2756.83,6288910
2013,7440,12107,INST OF DESIGN & CONSTRUCTION,PRIVATE,6-BUS. DEGREE,24,14.75,40577
2013,325,2737,IONA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1174,1121.5,3162028
2013,1535,21579,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,37,30.58,89474
2013,2275,7375,ISLAND DRAFTING & TECHNICAL INST.,PRIVATE,6-BUS. DEGREE,81,77,203340
2013,330,2739,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,1266,1212.46,3216678
2013,7839,7329,ITT TECHNICAL INSTITUTE ALBANY,PRIVATE,6-BUS. DEGREE,53,38,107761
2013,7833,7329,ITT TECHNICAL INSTITUTE GETZVILLE,PRIVATE,6-BUS. DEGREE,37,24,73961
2013,7837,107329,ITT TECHNICAL INSTITUTE LIVERPOOL,PRIVATE,6-BUS. DEGREE,97,74,206095
2013,7480,8495,JAMESTOWN BUSINESS COLL 2 YR ASSO,PRIVATE,6-BUS. DEGREE,206,155.58,557428
2013,6480,8495,JAMESTOWN BUSINESS COLL 4YR BBA,PRIVATE,6-BUS. DEGREE,48,35.67,111002
2013,2085,2869,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1923,1499.29,3908957
2013,2220,2870,JEFFERSON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1128,856.63,2048393
2013,340,2742,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,20,20,64327
2013,8228,10549,KEHILATH YAKOV RABBINCAL SEMINARY,PRIVATE,9-CHAPTER XXII,86,86,397999
2013,345,2744,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,905,758,1880201
2013,375,2748,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1234,1135.5,2737880
2013,2178,7466,LIM COLLEGE,PRIVATE,6-BUS. DEGREE,237,206.17,638071
2013,7941,20937,LONG ISLAND BUS INST 2YR TRIMEST,PRIVATE,6-BUS. DEGREE,30,17.33,41318
2013,7738,20937,LONG ISLAND BUS INST UG SEMESTER,PRIVATE,6-BUS. DEGREE,879,659.58,2326853
2013,403,2751,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3610,3050.25,10556788
2013,8235,13026,MACHZIKEI HADATH RABBINICAL COLL,PRIVATE,9-CHAPTER XXII,82,81.5,350560
2013,7977,7401,MANDL SCHOOL,PRIVATE,6-BUS. DEGREE,744,592.17,1934754
2013,405,2758,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1063,1003.75,3127980
2013,7937,31933,MANHATTAN SCHOOL OF COMPUTER TECH,PRIVATE,7-BUS. NON-DEG,194,163,571998
2013,410,2759,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,19,17,61358
2013,420,2760,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,559,527.25,1625784
2013,6093,2763,MARIA COLLEGE 4 YR,PRIVATE,5-INDEPENDENT,8,6.5,21272
2013,2093,2763,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,138,91.58,258557
2013,1550,21601,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,13,8,19397
2013,440,2765,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,833,763.04,1945915
2013,447,2769,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,239,211.17,709201
2013,505,2777,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1042,878.38,2544163
2013,2300,2772,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,47,26.75,93637
2013,2100,2772,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3388,2801,9759566
2013,7964,31814,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,247,227.17,834020
2013,8237,9335,MESIVTA EASTRN PKWY RABBINICAL CL,PRIVATE,9-CHAPTER XXII,6,6,25330
2013,8244,7264,MESIVTA TORAH VODAATH RABBINICAL,PRIVATE,9-CHAPTER XXII,115,103,455903
2013,1099,9769,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,761,650.25,2324852
2013,7740,36523,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,911,788.25,2740816
2013,8246,4798,MIRRER YESHIVA CENTRAL INSTITUTE,PRIVATE,9-CHAPTER XXII,67,58,234379
2013,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3301,2513.96,6065565
2013,500,2775,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1291,1132.13,2954920
2013,7518,4799,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,2628,2314.88,9273750
2013,6018,4799,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,6-BUS. DEGREE,1952,1744.58,6499278
2013,7718,4799,MONROE COLLEGE NURSING CERT PROG,PRIVATE,6-BUS. DEGREE,28,20,59528
2013,2180,2872,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,6691,4980.63,10554575
2013,6030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,528,442,1265282
2013,3030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,1426,1168.5,3803133
2013,2110,2778,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,711,640.33,1736562
2013,2113,2873,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,6059,4537.83,11903755
2013,525,2779,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,886,818.08,1916036
2013,7863,21634,NEW YORK CAREER INSTITUTE,PRIVATE,6-BUS. DEGREE,263,149,427779
2013,2120,2782,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1583,1369.63,4233541
2013,1674,11617,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,67,52,126028
2013,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,29,21.5,70157
2013,555,2785,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2360,2218,7690341
2013,2215,2874,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2753,2135.04,4925973
2013,560,2788,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1326,1233.54,2721863
2013,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,522,401.75,1085080
2013,8250,2790,NYACK COLLEGE,PRIVATE,9-CHAPTER XXII,37,25,66232
2013,575,2790,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,724,560.92,1863197
